run_id,process_count,rank,local_index,task_id,mapping_rule
mpi-final_macbook_air_2d-N824-P4,4,1,20,81,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,20,82,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,20,83,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,21,84,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,21,85,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,21,86,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,21,87,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,22,88,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,22,89,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,22,90,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,22,91,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,23,92,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,23,93,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,23,94,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,23,95,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,24,96,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,24,97,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,24,98,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,24,99,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,25,100,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,25,101,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,25,102,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,25,103,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,26,104,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,26,105,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,26,106,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,26,107,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,27,108,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,27,109,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,27,110,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,27,111,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,28,112,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,28,113,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,28,114,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,28,115,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,29,116,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,29,117,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,29,118,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,29,119,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,30,120,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,30,121,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,30,122,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,30,123,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,31,124,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,31,125,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,31,126,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,31,127,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,32,128,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,32,129,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,32,130,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,32,131,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,33,132,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,33,133,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,33,134,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,33,135,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,34,136,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,34,137,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,34,138,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,34,139,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,35,140,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,35,141,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,35,142,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,35,143,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,36,144,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,36,145,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,36,146,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,36,147,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,37,148,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,37,149,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,37,150,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,37,151,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,38,152,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,38,153,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,38,154,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,38,155,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,39,156,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,39,157,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,39,158,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,39,159,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,40,160,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,40,161,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,40,162,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,40,163,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,41,164,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,41,165,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,41,166,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,41,167,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,42,168,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,42,169,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,42,170,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,42,171,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,43,172,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,43,173,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,43,174,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,43,175,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,44,176,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,44,177,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,44,178,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,44,179,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,45,180,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,45,181,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,45,182,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,45,183,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,46,184,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,46,185,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,46,186,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,46,187,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,47,188,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,47,189,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,47,190,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,47,191,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,48,192,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,48,193,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,48,194,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,48,195,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,49,196,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,49,197,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,49,198,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,49,199,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,50,200,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,50,201,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,50,202,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,50,203,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,51,204,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,51,205,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,51,206,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,51,207,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,52,208,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,52,209,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,52,210,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,52,211,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,53,212,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,53,213,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,53,214,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,53,215,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,54,216,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,54,217,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,54,218,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,54,219,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,55,220,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,55,221,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,55,222,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,55,223,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,56,224,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,56,225,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,56,226,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,56,227,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,57,228,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,57,229,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,57,230,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,57,231,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,58,232,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,58,233,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,58,234,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,58,235,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,59,236,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,59,237,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,59,238,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,59,239,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,60,240,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,60,241,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,60,242,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,60,243,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,61,244,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,61,245,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,61,246,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,61,247,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,62,248,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,62,249,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,62,250,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,62,251,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,63,252,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,63,253,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,63,254,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,63,255,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,64,256,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,64,257,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,64,258,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,64,259,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,65,260,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,65,261,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,65,262,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,65,263,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,66,264,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,66,265,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,66,266,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,66,267,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,67,268,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,67,269,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,67,270,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,67,271,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,68,272,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,68,273,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,68,274,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,68,275,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,69,276,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,69,277,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,69,278,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,69,279,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,70,280,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,70,281,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,70,282,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,70,283,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,71,284,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,71,285,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,71,286,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,71,287,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,72,288,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,72,289,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,72,290,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,72,291,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,73,292,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,73,293,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,73,294,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,73,295,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,74,296,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,74,297,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,74,298,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,74,299,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,75,300,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,75,301,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,75,302,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,75,303,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,76,304,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,76,305,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,76,306,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,76,307,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,77,308,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,77,309,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,77,310,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,77,311,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,78,312,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,78,313,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,78,314,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,78,315,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,79,316,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,79,317,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,79,318,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,79,319,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,80,320,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,80,321,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,80,322,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,80,323,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,81,324,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,81,325,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,81,326,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,81,327,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,82,328,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,82,329,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,82,330,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,82,331,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,83,332,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,83,333,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,83,334,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,83,335,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,84,336,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,84,337,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,84,338,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,84,339,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,85,340,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,85,341,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,85,342,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,85,343,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,86,344,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,86,345,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,86,346,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,86,347,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,87,348,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,87,349,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,87,350,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,87,351,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,88,352,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,88,353,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,88,354,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,88,355,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,89,356,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,89,357,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,89,358,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,89,359,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,90,360,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,90,361,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,90,362,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,3,90,363,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,0,91,364,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,1,91,365,task_id mod process_count
mpi-final_macbook_air_2d-N824-P4,4,2,91,366,task_id mod process_count
