run_id,rank,size,hostname,num_tasks,compute_time_s,communication_time_s,total_time_s,best_cost
mpi-final_macbook_air_2d-N824-P4,0,4,Phams-MacBook-Air.local,206,9.229038125020452,0.08566966711077839,9.315078041050583,0.00520870927721262
mpi-final_macbook_air_2d-N824-P4,1,4,Phams-MacBook-Air.local,206,9.277035874896683,0.0016575431218370795,9.278741874964908,0.005304340273141861
mpi-final_macbook_air_2d-N824-P4,2,4,Phams-MacBook-Air.local,206,9.26305137493182,0.016396249062381685,9.279508291976526,0.0052156466990709305
mpi-final_macbook_air_2d-N824-P4,3,4,Phams-MacBook-Air.local,206,9.228220500051975,0.05172024993225932,9.279994916985743,0.005260636564344168
