run_id,rank,task_id,seed,num_particles,traj_len,opt_iters,runtime_s,best_cost,collision_fraction
mpi-final_macbook_air_2d-N412-P4,0,0,20260617,12,32,18,0.6749288329156116,0.0055667501874268055,0.0
mpi-final_macbook_air_2d-N412-P4,1,1,20260618,12,32,18,0.6794665830675513,0.005549332592636347,0.0
mpi-final_macbook_air_2d-N412-P4,2,2,20260619,12,32,18,0.6746420420240611,0.005635696463286877,0.0
mpi-final_macbook_air_2d-N412-P4,3,3,20260620,12,32,18,0.6765096660237759,0.0056206295266747475,0.0
mpi-final_macbook_air_2d-N412-P4,0,4,20260621,12,32,18,0.035970999975688756,0.005478973500430584,0.0
mpi-final_macbook_air_2d-N412-P4,1,5,20260622,12,32,18,0.03647529089357704,0.005799087230116129,0.0
mpi-final_macbook_air_2d-N412-P4,2,6,20260623,12,32,18,0.036554207908920944,0.00535179115831852,0.0
mpi-final_macbook_air_2d-N412-P4,3,7,20260624,12,32,18,0.036492374958470464,0.005494419485330582,0.0
mpi-final_macbook_air_2d-N412-P4,0,8,20260625,12,32,18,0.03632533398922533,0.005649606231600046,0.0
mpi-final_macbook_air_2d-N412-P4,1,9,20260626,12,32,18,0.03619374998379499,0.005559918470680714,0.0
mpi-final_macbook_air_2d-N412-P4,2,10,20260627,12,32,18,0.03711354197002947,0.005811823531985283,0.0
mpi-final_macbook_air_2d-N412-P4,3,11,20260628,12,32,18,0.03571329195983708,0.005660427734255791,0.0
mpi-final_macbook_air_2d-N412-P4,0,12,20260629,12,32,18,0.04135966603644192,0.005840098951011896,0.0
mpi-final_macbook_air_2d-N412-P4,1,13,20260630,12,32,18,0.036389917018823326,0.005700192879885435,0.0
mpi-final_macbook_air_2d-N412-P4,2,14,20260631,12,32,18,0.03715824999380857,0.00577927753329277,0.0
mpi-final_macbook_air_2d-N412-P4,3,15,20260632,12,32,18,0.041925208061002195,0.005543305538594723,0.0
mpi-final_macbook_air_2d-N412-P4,0,16,20260633,12,32,18,0.03816533403005451,0.005556086543947458,0.0
