run_id,rank,size,hostname,num_tasks,compute_time_s,communication_time_s,total_time_s,best_cost
mpi-final_macbook_air_2d-N412-P4,0,4,Phams-MacBook-Air.local,103,4.878560125012882,0.03627866704482585,4.915072249947116,0.00520870927721262
mpi-final_macbook_air_2d-N412-P4,1,4,Phams-MacBook-Air.local,103,4.84445345797576,0.035923290182836354,4.880419624969363,0.005304340273141861
mpi-final_macbook_air_2d-N412-P4,2,4,Phams-MacBook-Air.local,103,4.826726041967049,0.05422616493888199,4.880995917017572,0.0052189817652106285
mpi-final_macbook_air_2d-N412-P4,3,4,Phams-MacBook-Air.local,103,4.85176283295732,0.02969958505127579,4.881499957991764,0.005260636564344168
