run_id,rank,size,hostname,num_tasks,compute_time_s,communication_time_s,total_time_s,best_cost
mpi-ablation_particles8_dense-N12-P4,0,4,Phams-MacBook-Air.local,3,1.4999482079874724,0.0023874990874901414,1.5023647920461372,0.003957285545766354
mpi-ablation_particles8_dense-N12-P4,1,4,Phams-MacBook-Air.local,3,1.5003811250207946,0.0025370827643200755,1.5029280410381034,0.004002101719379425
mpi-ablation_particles8_dense-N12-P4,2,4,Phams-MacBook-Air.local,3,1.5010052500292659,0.0019066671375185251,1.5029222089797258,0.0039931973442435265
mpi-ablation_particles8_dense-N12-P4,3,4,Phams-MacBook-Air.local,3,1.5015914160758257,0.0013197069056332111,1.5029204579768702,0.004204421304166317
