run_id,rank,task_id,seed,num_particles,traj_len,opt_iters,runtime_s,best_cost,collision_fraction
mpi-mini_sweep-N2-P2,0,0,20260617,6,24,8,0.5363359580514953,0.009058685973286629,0.0
mpi-mini_sweep-N2-P2,1,1,20260618,6,24,8,0.5365707500604913,0.009140013717114925,0.0
